first_name,last_name,gender,past_3_years_bike_related_purchases,DOB,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure,address,postcode,state,country,property_valuation,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Rank,Value,predicted 3 year profit
Mel,Rochford,Female,11,1989-07-23,Assistant Professor,Retail,Mass Customer,N,Yes,4,56334 Vera Crossing,3013,VIC,Australia,9,0.86,1.075,1.34375,1.1421875,774,774,0.626875,5.888888888888889
Gipsy,Ewestace,Female,29,1956-08-30,Business Systems Development Analyst,Retail,High Net Worth,N,Yes,5,08708 Moulton Park,2034,NSW,Australia,12,0.53,0.6625000000000001,0.8281250000000001,0.8281250000000001,46,46,1.4078125,5.888888888888889
Thaxter,Kingsbury,Male,12,1950-05-03,Product Engineer,Argiculture,Mass Customer,N,No,20,3 Vermont Lane,2067,NSW,Australia,12,0.86,0.86,1.075,0.91375,50,50,1.40625,5.888888888888889
Therese,Brotherhood,Female,30,1981-07-28,Food Chemist,Health,Mass Customer,N,No,10,25044 Bay Avenue,2042,NSW,Australia,10,0.58,0.58,0.725,0.61625,780,780,0.6242187499999999,5.888888888888889
Dena,Pabst,Female,39,1987-04-20,Account Executive,Manufacturing,High Net Worth,N,Yes,17,02023 Loeprich Drive,3037,VIC,Australia,7,1.08,1.35,1.35,1.35,590,590,0.7835937499999999,5.888888888888889
Marysa,Rouchy,Female,8,1999-02-15,Assistant Media Planner,Entertainment,Affluent Customer,N,No,5,411 Twin Pines Way,2026,NSW,Australia,9,0.97,0.97,1.2125,1.2125,85,85,1.325,5.888888888888889
Egon,Ortells,Male,35,1976-06-11,Structural Engineer,Manufacturing,Affluent Customer,N,No,13,3 Sundown Hill,2168,NSW,Australia,9,0.73,0.73,0.9125,0.9125,274,274,1.051875,5.888888888888889
Madella,Marquiss,Female,51,1976-10-08,VP Marketing,,Affluent Customer,N,No,18,0 Larry Park,3175,VIC,Australia,8,0.79,0.79,0.79,0.79,644,644,0.73046875,5.888888888888889
Cami,Barnbrook,Female,8,1963-01-01,Occupational Therapist,Health,Affluent Customer,N,Yes,18,890 Truax Lane,4285,QLD,Australia,2,0.51,0.6375,0.6375,0.6375,218,218,1.12625,5.863157894736842
Shadow,Yakutin,Male,85,1967-02-03,Software Test Engineer IV,Health,Affluent Customer,N,Yes,6,06 Dwight Park,4119,QLD,Australia,2,0.94,1.175,1.46875,1.46875,252,252,1.073125,5.863157894736842
Odessa,Mc Andrew,Female,97,1981-12-01,,Property,Mass Customer,N,No,8,31756 Meadow Valley Lane,2232,NSW,Australia,10,0.62,0.62,0.775,0.65875,54,54,1.38125,5.863157894736842
Simmonds,Bapty,Male,52,2002-01-04,Junior Executive,Financial Services,Affluent Customer,N,No,8,47 Susan Park,2025,NSW,Australia,12,0.46,0.46,0.5750000000000001,0.5750000000000001,760,760,0.6375,5.863157894736842
Donn,Chaney,Male,15,1951-01-29,Research Assistant II,,Mass Customer,N,No,13,4 Schlimgen Trail,4701,QLD,Australia,3,0.44,0.44,0.44,0.374,561,561,0.81015625,5.863157894736842
Rupert,Marrow,Male,73,1970-08-08,,Property,High Net Worth,N,No,19,2 7th Way,2760,NSW,Australia,8,0.82,0.82,0.82,0.82,297,297,1.030625,5.863157894736842
Jobina,Gobourn,Female,85,1994-12-04,VP Quality Control,,High Net Worth,N,Yes,14,18 Grim Road,4305,QLD,Australia,4,0.48,0.6,0.75,0.75,46,46,1.4078125,5.863157894736842
Glenda,Eliet,Female,87,1974-06-17,Quality Control Specialist,,Mass Customer,N,No,12,1 Fordem Way,3844,VIC,Australia,7,1.09,1.09,1.3625,1.158125,755,755,0.64,5.863157894736842
Deana,Canton,Female,67,1974-11-25,,Property,Mass Customer,N,Yes,14,92 Ludington Street,4301,QLD,Australia,3,0.4,0.5,0.5,0.425,455,455,0.8925,5.863157894736842
Cecelia,Cisar,Female,20,1985-03-26,,Property,Mass Customer,N,Yes,15,665 Sachs Way,4212,QLD,Australia,7,0.57,0.7124999999999999,0.7124999999999999,0.6056249999999999,312,312,1.02,5.863157894736842
Trudie,Phinnessy,Female,45,1960-07-04,,Financial Services,Mass Customer,N,Yes,15,077 Dennis Lane,3030,VIC,Australia,9,0.76,0.95,1.1875,1.009375,751,751,0.648125,5.863157894736842
Karol,Salthouse,Female,53,1968-07-29,Research Assistant III,Financial Services,Mass Customer,N,Yes,18,10236 Mifflin Avenue,2570,NSW,Australia,8,0.68,0.8500000000000001,0.8500000000000001,0.7225,568,568,0.8,5.863157894736842
Agnola,Batterson,Female,86,1980-01-03,Physical Therapy Assistant,Financial Services,Mass Customer,N,No,7,216 Bultman Park,4305,QLD,Australia,3,0.92,0.92,1.15,0.9775,747,747,0.6545,5.863157894736842
Kaylyn,Jakaway,Female,45,1980-07-30,Registered Nurse,Health,Affluent Customer,N,No,10,67 Heath Circle,2290,NSW,Australia,8,0.43,0.43,0.43,0.43,356,356,0.9828125,5.863157894736842
Whit,Emloch,Male,30,1963-08-20,Food Chemist,Health,Mass Customer,N,Yes,6,105 Carpenter Court,2220,NSW,Australia,9,0.62,0.775,0.96875,0.8234374999999999,372,372,0.9668749999999999,5.863157894736842
Berenice,Kaesmakers,Female,64,1994-10-15,Sales Representative,Retail,Mass Customer,N,No,11,563 Waywood Park,2145,NSW,Australia,9,1.1,1.1,1.375,1.16875,575,575,0.796875,5.863157894736842
Hamel,Curzey,Male,11,1990-04-04,Structural Engineer,,Mass Customer,N,Yes,9,6936 Homewood Avenue,4000,QLD,Australia,7,0.47,0.5874999999999999,0.5874999999999999,0.4993749999999999,733,733,0.6625000000000001,5.863157894736842
Garwin,Nurden,Male,54,1958-04-19,Programmer I,Property,High Net Worth,N,Yes,5,0 Union Parkway,3142,VIC,Australia,11,1.04,1.3,1.625,1.625,444,444,0.9,5.863157894736842
Nilson,Wiggam,Male,48,1996-02-15,Paralegal,Financial Services,Mass Customer,N,No,9,8845 Spaight Way,3049,VIC,Australia,6,0.98,0.98,0.98,0.833,903,903,0.5015,5.863157894736842
Killian,Nettles,Male,44,1980-09-01,Marketing Assistant,,Affluent Customer,N,No,4,16 Pepper Wood Junction,3803,VIC,Australia,7,0.97,0.97,0.97,0.97,507,507,0.85,5.863157894736842
Yardley,Matten,Male,35,1991-03-06,Junior Executive,Financial Services,Mass Customer,N,No,15,74 Everett Court,4408,QLD,Australia,2,0.89,0.89,0.89,0.7565,733,733,0.6625000000000001,5.863157894736842
Theresina,,Female,30,1987-03-01,General Manager,Argiculture,Mass Customer,N,Yes,14,253 Katie Junction,2650,NSW,Australia,2,0.63,0.7875,0.7875,0.6693749999999999,441,441,0.901,5.863157894736842
Viki,Coutts,Female,2,1952-12-14,Automation Specialist II,Property,Mass Customer,N,Yes,7,6 Golf View Alley,2287,NSW,Australia,4,0.58,0.725,0.725,0.61625,120,120,1.2625,5.863157894736842
Mandi,Adamsson,Female,40,1992-04-07,Programmer Analyst I,Manufacturing,Mass Customer,N,Yes,5,25 Westerfield Road,4165,QLD,Australia,5,0.45,0.5625,0.5625,0.478125,731,731,0.6640625,5.863157894736842
Dolorita,Strutton,Female,7,1991-05-21,General Manager,Manufacturing,Affluent Customer,N,No,17,07 Acker Pass,3178,VIC,Australia,8,0.75,0.75,0.75,0.75,904,904,0.5,5.863157894736842
Juliann,Siemantel,Female,86,1947-12-15,Librarian,Entertainment,Mass Customer,N,No,22,28 Parkside Park,3046,VIC,Australia,8,0.92,0.92,1.15,0.9775,760,760,0.6375,5.863157894736842
Lavena,Seekings,Female,87,1995-03-25,Payment Adjustment Coordinator,Retail,Mass Customer,N,No,16,293 Mayfield Street,3166,VIC,Australia,10,0.98,0.98,1.225,1.04125,54,54,1.38125,5.863157894736842
Babara,Sissel,Female,50,1974-06-08,,IT,Mass Customer,N,Yes,21,5 Ohio Road,3169,VIC,Australia,10,0.44,0.55,0.6875,0.584375,871,871,0.541875,5.863157894736842
Sid,Carlone,Male,24,1971-08-18,Structural Engineer,Health,Affluent Customer,N,No,16,76 Sunnyside Avenue,4670,QLD,Australia,2,0.67,0.67,0.67,0.67,89,89,1.3125,5.863157894736842
Inglebert,Aspinal,Male,4,1973-10-13,Financial Analyst,Financial Services,Mass Customer,N,No,11,612 Annamark Center,2176,NSW,Australia,8,0.46,0.46,0.46,0.391,507,507,0.85,5.863157894736842
Brod,Attrey,Male,46,1966-11-05,Budget/Accounting Analyst III,,Mass Customer,N,Yes,14,180 Lakewood Park,2194,NSW,Australia,8,0.84,1.05,1.05,0.8925,820,820,0.584375,5.863157894736842
Mick,Macewan,Male,32,1967-12-12,Senior Cost Accountant,Financial Services,Mass Customer,N,No,16,59254 Northland Alley,2032,NSW,Australia,10,0.92,0.92,1.15,0.9775,206,206,1.1375,5.863157894736842
Rozamond,Turtle,U,69,,Legal Assistant,IT,Mass Customer,N,Yes,3,57025 New Castle Street,3850,VIC,Australia,3,1.08,1.35,1.35,1.1475,324,324,1.01,5.863157894736842
Isa,Fominov,Male,75,2001-06-21,Physical Therapy Assistant,,Mass Customer,N,Yes,5,80388 Ryan Place,2010,NSW,Australia,9,0.76,0.95,1.1875,1.009375,515,515,0.839375,5.863157894736842
Zollie,Crinidge,Male,39,1988-01-10,Systems Administrator I,Retail,Mass Customer,N,Yes,10,0 Esker Avenue,4019,QLD,Australia,5,0.62,0.775,0.775,0.65875,297,297,1.030625,5.863157894736842
Bailey,Bereford,Male,44,1950-09-30,Senior Sales Associate,Argiculture,Affluent Customer,N,Yes,11,36 Golf Course Circle,2444,NSW,Australia,6,0.53,0.6625000000000001,0.6625000000000001,0.6625000000000001,524,524,0.83671875,5.863157894736842
Bessie,Roscow,Female,78,1994-08-04,GIS Technical Architect,Financial Services,Mass Customer,N,No,9,4185 Florence Trail,2121,NSW,Australia,10,0.57,0.57,0.7124999999999999,0.6056249999999999,72,72,1.35,5.863157894736842
Sherilyn,Canero,Female,11,1996-08-03,Dental Hygienist,Health,High Net Worth,N,Yes,13,8288 Lyons Way,2484,NSW,Australia,7,0.8,1.0,1.0,1.0,68,68,1.3546875,5.863157894736842
Otes,Elegood,Male,67,1940-11-25,Programmer III,Financial Services,High Net Worth,N,No,21,2632 Del Mar Point,2226,NSW,Australia,11,1.04,1.04,1.3,1.3,808,808,0.595,5.863157894736842
Gunner,Petti,Male,62,1999-06-08,Executive Secretary,Financial Services,High Net Worth,N,Yes,3,29778 Mendota Drive,4036,QLD,Australia,5,0.62,0.775,0.775,0.775,68,68,1.3546875,5.863157894736842
Tiphanie,Blackader,Female,59,1947-10-08,Physical Therapy Assistant,Retail,Mass Customer,N,No,17,71 Stone Corner Avenue,2007,NSW,Australia,11,0.8,0.8,1.0,0.85,297,297,1.030625,5.863157894736842
Lucien,,Male,83,1966-09-14,,Financial Services,High Net Worth,N,Yes,19,777 Fairfield Court,4305,QLD,Australia,3,0.59,0.7374999999999999,0.9218749999999999,0.9218749999999999,486,486,0.875,5.863157894736842
Erminie,Rabidge,Female,64,1982-03-09,,Manufacturing,High Net Worth,N,No,17,1969 Melody Lane,2170,NSW,Australia,8,0.46,0.46,0.46,0.46,801,801,0.59765625,5.863157894736842
Dorothy,Barnardo,Female,58,1983-02-01,Human Resources Manager,Retail,High Net Worth,N,No,12,9630 Cottonwood Avenue,2168,NSW,Australia,8,0.57,0.57,0.57,0.57,65,65,1.3625,5.863157894736842
Frans,Idale,Male,1,1969-10-03,Nurse,Manufacturing,Mass Customer,N,No,10,96 Hermina Place,4350,QLD,Australia,2,0.93,0.93,0.93,0.7905,795,795,0.6034999999999999,5.863157894736842
Nobe,McAughtry,Male,25,1978-12-14,,,Mass Customer,N,No,12,1 Orin Hill,4510,QLD,Australia,5,0.75,0.75,0.75,0.6375,89,89,1.3125,5.863157894736842
Donn,MacGregor,Male,80,1965-04-22,Civil Engineer,Manufacturing,High Net Worth,N,No,5,0439 Mandrake Park,2046,NSW,Australia,10,0.86,0.86,1.075,1.075,536,536,0.8250000000000001,5.863157894736842
Fayre,Brannigan,Female,32,1992-10-13,Geological Engineer,Manufacturing,Mass Customer,N,Yes,9,31351 Sunbrook Place,2234,NSW,Australia,10,1.07,1.3375,1.671875,1.42109375,788,788,0.6125,5.863157894736842
Evangelin,Boc,Female,30,2000-05-09,Structural Analysis Engineer,Manufacturing,High Net Worth,N,Yes,14,0 Meadow Ridge Street,3173,VIC,Australia,8,0.57,0.7124999999999999,0.7124999999999999,0.7124999999999999,99,99,1.296875,5.863157894736842
Sammy,Borsi,Female,99,1972-04-27,Accountant III,Financial Services,Mass Customer,N,No,5,0 Kipling Way,2289,NSW,Australia,7,0.52,0.52,0.65,0.5525,546,546,0.8234374999999999,5.863157894736842
Briant,Ladley,Male,75,1979-12-17,Recruiter,Argiculture,Mass Customer,N,No,12,2 Schlimgen Terrace,2750,NSW,Australia,8,0.62,0.62,0.62,0.527,57,57,1.375,5.863157894736842
Mikel,McNess,Male,71,1981-09-22,Nurse,,Mass Customer,N,No,9,3 Pleasure Drive,4122,QLD,Australia,9,0.7,0.7,0.875,0.74375,32,32,1.453125,5.863157894736842
Katleen,Arnoult,Female,6,1976-11-24,VP Product Management,Manufacturing,Mass Customer,N,Yes,13,540 Farragut Avenue,2066,NSW,Australia,9,0.62,0.775,0.96875,0.8234374999999999,507,507,0.85,5.863157894736842
Sybilla,MacCart,Female,88,1987-01-15,Paralegal,Financial Services,Mass Customer,N,Yes,7,74 Welch Pass,2620,NSW,Australia,7,0.41,0.5125,0.640625,0.54453125,32,32,1.453125,5.863157894736842
Freddi,Litherborough,Female,46,1989-01-14,Product Engineer,Financial Services,Mass Customer,N,No,7,7873 Meadow Vale Plaza,2460,NSW,Australia,3,0.68,0.68,0.68,0.5780000000000001,418,418,0.918,5.863157894736842
Packston,Wackett,Male,10,1950-04-26,Quality Engineer,Financial Services,Mass Customer,N,No,19,7 Northridge Court,3192,VIC,Australia,9,0.73,0.73,0.9125,0.775625,386,386,0.945625,5.863157894736842
Padraig,Snel,Male,89,1970-11-08,Staff Accountant II,,Mass Customer,N,No,19,12683 Mifflin Point,2114,NSW,Australia,7,0.95,0.95,1.1875,1.009375,133,133,1.2375,5.863157894736842
Hilliard,Dullard,Male,65,1954-07-18,Civil Engineer,Manufacturing,Mass Customer,N,No,17,37919 Old Gate Park,2163,NSW,Australia,8,0.41,0.41,0.41,0.3485,409,409,0.925,5.863157894736842
Andrew,Froment,Male,58,1977-07-19,Office Assistant IV,Retail,High Net Worth,N,No,7,78 Bluestem Road,3860,VIC,Australia,2,0.88,0.88,0.88,0.88,684,684,0.7,5.863157894736842
Sharai,Priddie,Female,13,1961-01-16,Sales Representative,Retail,Mass Customer,N,No,9,5202 Crowley Place,2145,NSW,Australia,9,0.89,0.89,1.1125,0.945625,252,252,1.073125,5.863157894736842
Wylie,Huntingdon,Male,99,1966-08-11,VP Quality Control,Financial Services,Mass Customer,N,No,15,08822 Duke Road,2763,NSW,Australia,8,0.49,0.49,0.6125,0.520625,676,676,0.70125,5.863157894736842
Benedikta,Naptin,Female,59,1995-08-13,Operator,Retail,Mass Customer,N,Yes,15,345 Fieldstone Park,2121,NSW,Australia,11,0.56,0.7000000000000001,0.8750000000000001,0.74375,956,956,0.44625,5.863157894736842
Gordon,Rewan,Male,42,1988-01-07,Chief Design Engineer,,Mass Customer,N,No,5,91 Calypso Trail,2750,NSW,Australia,8,0.98,0.98,0.98,0.833,651,651,0.7225,5.863157894736842
Afton,Andrassy,Female,78,1998-10-14,Web Designer II,Retail,Mass Customer,N,No,7,220 Cody Alley,3075,VIC,Australia,8,0.42,0.42,0.42,0.357,956,956,0.44625,5.863157894736842
Dodi,Kiggel,Female,5,1980-08-15,,Financial Services,Mass Customer,N,Yes,13,05 Everett Trail,2114,NSW,Australia,11,0.69,0.8624999999999999,1.078125,0.91640625,405,405,0.93,5.863157894736842
Raff,Waycott,Male,70,1951-12-16,Engineer IV,Manufacturing,Affluent Customer,N,Yes,14,94694 Eagle Crest Terrace,3977,VIC,Australia,7,0.54,0.675,0.675,0.675,259,259,1.0625,5.863157894736842
Wrennie,Dwelly,Female,23,1940-03-11,Operator,Manufacturing,Mass Customer,N,No,18,179 Carey Terrace,3020,VIC,Australia,9,0.76,0.76,0.95,0.8075,674,674,0.703125,5.863157894736842
Gannie,Bargh,Male,56,1955-02-13,Analyst Programmer,,Mass Customer,N,Yes,13,1832 Burning Wood Place,3201,VIC,Australia,7,0.92,1.15,1.15,0.9775,401,401,0.935,5.863157894736842
Moll,Ogilby,Female,25,1980-12-19,Research Assistant III,Manufacturing,Mass Customer,N,Yes,13,6 Hansons Crossing,4123,QLD,Australia,6,0.75,0.9375,0.9375,0.796875,963,963,0.44,5.863157894736842
Sada,Branton,Female,34,1974-06-24,Nuclear Power Engineer,Manufacturing,Affluent Customer,N,No,14,9736 Mitchell Pass,3199,VIC,Australia,6,0.78,0.78,0.78,0.78,378,378,0.9562499999999999,5.863157894736842
Jammie,Seldner,Female,42,1975-02-25,Human Resources Manager,Health,Mass Customer,N,Yes,15,8 Saint Paul Junction,2066,NSW,Australia,10,0.62,0.775,0.96875,0.8234374999999999,963,963,0.44,5.863157894736842
Barthel,Docket,Male,72,1985-08-02,Accounting Assistant IV,IT,Mass Customer,N,Yes,17,80 Scofield Junction,4151,QLD,Australia,5,0.84,1.05,1.05,0.8925,10,10,1.640625,5.863157894736842
Madison,Lars,Male,11,1967-01-19,Health Coach III,Health,Mass Customer,N,No,19,9503 New Castle Street,4500,QLD,Australia,9,0.88,0.88,1.1,0.935,620,620,0.75,5.863157894736842
Irving,Babcock,Male,60,1986-01-17,Dental Hygienist,Health,High Net Worth,N,Yes,15,36 Killdeer Crossing,2705,NSW,Australia,1,0.92,1.15,1.15,1.15,967,967,0.4356249999999999,5.863157894736842
Lillis,Eshmade,Female,50,1974-10-12,Structural Analysis Engineer,Financial Services,Mass Customer,N,Yes,22,46057 Harbort Hill,4304,QLD,Australia,2,0.64,0.8,0.8,0.68,668,668,0.7054999999999999,5.863157894736842
Giana,Staresmeare,Female,96,1976-04-20,Account Representative IV,Retail,Affluent Customer,N,Yes,9,8737 Scoville Center,2770,NSW,Australia,7,0.92,1.15,1.4375,1.4375,289,289,1.0375,5.863157894736842
Cicily,Hast,Female,63,1971-04-26,Food Chemist,Health,Affluent Customer,N,Yes,8,955 Burning Wood Way,2478,NSW,Australia,3,0.77,0.9625,0.9625,0.9625,939,939,0.4675,5.863157894736842
Rockwell,Matson,Male,94,1995-01-01,Programmer Analyst I,Retail,High Net Worth,N,No,3,3682 Crowley Point,4573,QLD,Australia,6,0.58,0.58,0.725,0.725,10,10,1.640625,5.863157894736842
Seamus,Cains,Male,61,1989-12-15,Teacher,Manufacturing,High Net Worth,N,No,7,4882 Dakota Center,2305,NSW,Australia,8,1.0,1.0,1.0,1.0,312,312,1.02,5.863157894736842
Menard,Venmore,Male,97,1978-04-04,Assistant Professor,Retail,High Net Worth,N,No,8,5 Hoard Trail,2197,NSW,Australia,10,0.94,0.94,1.175,1.175,637,637,0.7374999999999999,5.863157894736842
Gilbert,O'Fallone,Male,29,1994-11-07,Assistant Media Planner,Entertainment,High Net Worth,N,No,1,6 Havey Pass,2126,NSW,Australia,11,0.86,0.86,1.075,1.075,595,595,0.775625,5.863157894736842
Giffie,Offill,Male,51,1993-03-02,Structural Engineer,Telecommunications,Affluent Customer,N,No,5,89 Riverside Court,4740,QLD,Australia,3,0.89,0.89,0.89,0.89,386,386,0.945625,5.863157894736842
Esther,McOnie,Female,59,1939-05-26,Legal Assistant,,Mass Customer,N,No,14,844 Forster Place,2096,NSW,Australia,12,1.05,1.05,1.3125,1.115625,599,599,0.775,5.863157894736842
Jillane,Simion,Female,8,1974-07-03,VP Marketing,Manufacturing,High Net Worth,N,No,7,7 Caliangt Street,4209,QLD,Australia,3,0.66,0.66,0.66,0.66,700,700,0.6875,5.863157894736842
Kinna,Kollasch,Female,7,1986-11-09,Safety Technician I,Property,High Net Worth,N,No,9,232 Knutson Park,4060,QLD,Australia,10,0.49,0.49,0.6125,0.6125,188,188,1.15625,5.863157894736842
Wendye,Kleinplatz,Female,48,1996-05-28,Executive Secretary,Manufacturing,Affluent Customer,N,No,14,01 Reindahl Circle,4132,QLD,Australia,3,0.69,0.69,0.69,0.69,643,643,0.731,5.863157894736842
Hyman,Petrolli,Male,8,1965-09-09,Senior Sales Associate,,Affluent Customer,N,Yes,4,290 Menomonie Circle,3782,VIC,Australia,7,0.85,1.0625,1.0625,1.0625,715,715,0.67734375,5.863157894736842
Brena,Schnitter,Female,78,1982-10-11,Account Executive,Manufacturing,Mass Customer,N,No,4,67 Shelley Street,4703,QLD,Australia,5,0.61,0.61,0.61,0.5185,25,25,1.484375,5.863157894736842
Evonne,Bembridge,Female,9,1969-07-06,Recruiting Manager,Retail,Mass Customer,N,Yes,14,13272 Basil Avenue,3103,VIC,Australia,9,0.47,0.5874999999999999,0.7343749999999999,0.6242187499999999,259,259,1.0625,5.863157894736842
Joane,Caldes,Female,84,1978-03-17,Senior Cost Accountant,Financial Services,High Net Worth,N,Yes,13,42 3rd Plaza,2250,NSW,Australia,7,0.97,1.2125,1.515625,1.515625,928,928,0.48,5.863157894736842
Inglebert,Butland,Male,71,1966-01-30,Actuary,Financial Services,Mass Customer,N,Yes,7,51837 Canary Center,2114,NSW,Australia,9,0.41,0.5125,0.640625,0.54453125,719,719,0.675,5.863157894736842
Reinaldos,Simmig,Male,55,1955-01-15,Nurse Practicioner,Manufacturing,High Net Worth,N,No,8,6112 Mariners Cove Park,3147,VIC,Australia,10,0.6,0.6,0.75,0.75,782,782,0.6204999999999999,5.833333333333333
Rebeca,Aggas,Female,66,1953-02-27,Social Worker,Health,Affluent Customer,N,No,21,7026 Katie Lane,3818,VIC,Australia,1,0.58,0.58,0.58,0.58,127,127,1.25,5.833333333333333
Brigitte,Whellams,Female,67,1973-05-09,Payment Adjustment Coordinator,,Mass Customer,N,Yes,17,77785 Veith Lane,2766,NSW,Australia,8,0.68,0.8500000000000001,0.8500000000000001,0.7225,188,188,1.15625,5.82
Calida,Schaben,Female,54,1969-03-06,Recruiting Manager,,Mass Customer,N,Yes,10,1861 Chive Court,2199,NSW,Australia,9,0.74,0.925,1.15625,0.9828125,725,725,0.6693749999999999,5.82
Joline,Skipperbottom,Female,59,1972-06-27,Desktop Support Technician,,High Net Worth,N,No,9,2 Warrior Crossing,2161,NSW,Australia,9,1.02,1.02,1.275,1.275,529,529,0.83,5.82
Valerie,Pickover,Female,34,1965-09-08,Editor,Financial Services,Mass Customer,N,No,9,92214 Spenser Road,2756,NSW,Australia,8,0.81,0.81,0.81,0.6885,78,78,1.3375,5.82
Pancho,Edis,Male,1,1970-12-30,Assistant Professor,,Mass Customer,N,No,13,64467 Pankratz Pass,3023,VIC,Australia,7,0.9,0.9,0.9,0.765,899,899,0.51,5.82
Beverly,Domnick,Female,56,1938-12-10,Structural Analysis Engineer,IT,Mass Customer,N,No,9,8 Burning Wood Junction,2232,NSW,Australia,10,0.48,0.48,0.6,0.51,977,977,0.42,5.82
Lynnell,Shoesmith,Female,44,1981-01-29,Occupational Therapist,Health,High Net Worth,N,Yes,7,5331 Ilene Parkway,2560,NSW,Australia,8,0.42,0.525,0.525,0.525,700,700,0.6875,5.82
Fabio,Commuzzo,Male,5,1961-10-02,Software Test Engineer II,Manufacturing,Mass Customer,N,No,18,66 Shopko Circle,3806,VIC,Australia,8,0.52,0.52,0.52,0.442,896,896,0.52,5.82
Shepperd,Ricards,Male,28,1967-09-27,Social Worker,Health,Mass Customer,N,Yes,16,7 Oakridge Lane,2284,NSW,Australia,4,0.53,0.6625000000000001,0.6625000000000001,0.5631250000000001,133,133,1.2375,5.82
Petr,Westman,Male,5,1987-11-02,Nurse Practicioner,Property,Mass Customer,N,No,7,98454 Dapin Park,4556,QLD,Australia,7,0.77,0.77,0.77,0.6545,760,760,0.6375,5.82
Brynn,Goodyear,Female,30,1944-11-10,Human Resources Manager,Health,Mass Customer,N,Yes,11,3 Sheridan Lane,3075,VIC,Australia,7,1.0,1.25,1.25,1.0625,356,356,0.9828125,5.82
Shanon,Rolfe,Female,63,1941-08-19,Sales Representative,Retail,High Net Worth,N,No,8,10 Cottonwood Point,2530,NSW,Australia,7,0.91,0.91,0.91,0.91,944,944,0.46,5.82
